9,0.106371893,0.099095538,0.094991609,0.099035831,0.111032198,0.095265988,0.096894259,0.100369823,0.097439688,0.099503173
10,0.1021959,0.100181999,0.09102044,0.100997028,0.100857542,0.09419549,0.102521485,0.114209188,0.096095696,0.097725232
21,0.099181136,0.120115345,0.108021879,0.089058321,0.095075663,0.095633467,0.097693125,0.094259691,0.100169837,0.100791535
23,0.097812482,0.109836128,0.087839772,0.099390545,0.109407853,0.088207895,0.103940418,0.105599224,0.099559115,0.098406568
24,0.091188445,0.126642183,0.083809804,0.095371654,0.096350712,0.089718692,0.112624547,0.099697243,0.090174008,0.114422713
25,0.114284672,0.10303465,0.106673635,0.101073182,0.092440728,0.090315895,0.09369038,0.100713511,0.098971116,0.098802231
26,0.105411553,0.107426234,0.093384738,0.089378366,0.098336846,0.104383688,0.097099919,0.102883195,0.106358948,0.095336513
27,0.080409288,0.095842979,0.084703102,0.113555878,0.110722708,0.082084653,0.093833831,0.117361811,0.134228435,0.087257316
28,0.114975134,0.089430953,0.097633776,0.103558405,0.115060166,0.089310044,0.094734082,0.095712558,0.095984419,0.103600463
29,0.101742131,0.096201516,0.099170766,0.097771512,0.104592753,0.104494551,0.089531893,0.107059963,0.10771892,0.091715995
30,0.118772122,0.096188748,0.100483346,0.0957686,0.09827942,0.094553544,0.0926797,0.103632021,0.102306397,0.097336101
33,0.110958755,0.099800825,0.114775823,0.101263103,0.101971009,0.090441402,0.094353969,0.096967996,0.102917669,0.086549448
37,0.092212625,0.108631698,0.105676345,0.093910862,0.103813812,0.100286792,0.091123326,0.093854972,0.108922837,0.10156673
40,0.098289612,0.109069088,0.078257804,0.107743219,0.09627371,0.095759069,0.093730004,0.099649114,0.099870387,0.121357993
42,0.099316499,0.091009247,0.090189402,0.10713209,0.102011978,0.10723545,0.09140851,0.094958063,0.103635484,0.113103276
43,0.102967302,0.103358198,0.0989616,0.106287017,0.089069629,0.099001917,0.102202464,0.08627052,0.098748281,0.113133072
44,0.085875489,0.095799823,0.093589104,0.141433604,0.093447063,0.087046001,0.106977562,0.119803855,0.097084926,0.078942571
45,0.110882615,0.105368416,0.100795975,0.097426706,0.103109537,0.099977679,0.090269732,0.111806367,0.091667147,0.088695826
